Date,Area Name,Electric,Plug-In Hybrid*,Hybrid,All Hybrids,Gas,Diesel,Electric: Difference,Plug-In Hybrid*: Difference,Hybrid: Difference,All Hybrids: Difference,Gas: Difference,Diesel: Difference,Year,Month
2019-04-01 00:00:00,Wilson County,15,20,489,509,61196,3960,1,1,10,11,106,9,2019,04
2020-10-01 00:00:00,Catawba County,110,105,1613,1718,136142,9506,7,1,23,24,614,105,2020,10
2020-10-01 00:00:00,Duplin County,10,13,250,263,44849,3917,1,0,-2,-2,367,62,2020,10
2020-10-01 00:00:00,Durham County,917,532,7388,7920,194483,6160,61,11,114,125,880,61,2020,10
2020-10-01 00:00:00,Gates County,3,4,72,76,9875,805,-1,-1,2,1,25,2,2020,10
2020-10-01 00:00:00,Halifax County,12,6,290,296,42628,2032,1,0,8,8,266,43,2020,10
2020-10-01 00:00:00,Iredell County,221,138,1974,2112,147350,10160,15,2,18,20,844,62,2020,10
2020-10-01 00:00:00,Martin County,1,5,117,122,18985,1144,0,0,1,1,106,-6,2020,10
2020-10-01 00:00:00,Onslow County,76,85,1635,1720,125468,7072,8,-1,24,23,883,54,2020,10
2020-10-01 00:00:00,Sampson County,8,11,287,298,53135,4594,-3,0,4,4,301,74,2020,10
2020-10-01 00:00:00,Union County,491,205,2616,2821,177364,12252,27,5,40,45,948,122,2020,10
2018-11-01 00:00:00,Carteret County,33,40,768,808,55988,3513,1,-1,0,-1,178,43,2018,11
2018-11-01 00:00:00,Cherokee County,3,20,207,227,24254,1815,0,-1,-2,-3,10,20,2018,11
2018-11-01 00:00:00,Edgecombe County,3,7,182,189,34537,1591,0,0,1,1,55,7,2018,11
2018-11-01 00:00:00,Franklin County,8,28,557,585,49138,2964,0,1,12,13,-8,-21,2018,11
2018-11-01 00:00:00,Harnett County,23,52,952,1004,86155,5200,2,0,6,6,8,16,2018,11
2018-11-01 00:00:00,Haywood County,29,44,624,668,50546,3851,0,2,9,11,-113,24,2018,11
2018-11-01 00:00:00,Montgomery County,3,8,183,191,22112,1558,0,-1,3,2,21,17,2018,11
2018-11-01 00:00:00,Nash County,12,18,580,598,73433,5060,-3,1,-2,-1,-155,-14,2018,11
2018-11-01 00:00:00,Northampton County,,1,86,87,16208,1205,,0,3,3,-17,24,2018,11
2018-11-01 00:00:00,Transylvania County,29,19,571,590,27447,2021,1,0,0,0,-8,0,2018,11
2018-11-01 00:00:00,Wilkes County,9,10,513,523,59758,4515,1,0,3,3,-28,5,2018,11
2019-03-01 00:00:00,Cabarrus County,146,128,2214,2342,156452,8540,2,2,40,42,1915,99,2019,03
2019-03-01 00:00:00,Caldwell County,21,29,579,608,70145,4662,1,0,2,2,1161,70,2019,03
2019-03-01 00:00:00,Currituck County,7,9,265,274,23389,2148,1,1,0,1,329,23,2019,03
2019-03-01 00:00:00,Guilford County,335,302,6839,7141,361759,20107,4,1,63,64,1992,246,2019,03
2019-03-01 00:00:00,Moore County,65,82,1669,1751,80413,11036,0,1,22,23,896,140,2019,03
2019-03-01 00:00:00,Onslow County,26,78,1468,1546,125521,6512,-1,1,0,1,1244,53,2019,03
2019-03-01 00:00:00,Orange County,467,366,4942,5308,90521,3772,8,3,38,41,855,29,2019,03
2019-03-01 00:00:00,Polk County,7,14,351,365,18173,1660,0,2,10,12,207,18,2019,03
2019-03-01 00:00:00,Robeson County,7,9,486,495,87680,4339,0,-1,-3,-4,1787,63,2019,03
2019-03-01 00:00:00,Sampson County,3,11,278,289,53473,4339,-1,1,2,3,640,45,2019,03
2019-03-01 00:00:00,Swain County,3,5,150,155,13624,1295,0,-1,1,0,52,14,2019,03
2018-10-01 00:00:00,Duplin County,7,9,233,242,43521,3535,1,0,1,1,327,11,2018,10
2018-10-01 00:00:00,Edgecombe County,3,7,181,188,34482,1584,0,0,6,6,48,0,2018,10
2018-10-01 00:00:00,Gates County,1,3,63,66,9902,757,0,0,1,1,32,-1,2018,10
2018-10-01 00:00:00,Graham County,,2,44,46,6772,980,,0,1,1,11,-12,2018,10
2018-10-01 00:00:00,Johnston County,49,119,1710,1829,146412,8575,1,2,5,7,707,75,2018,10
2018-10-01 00:00:00,Lincoln County,27,52,720,772,69714,4828,1,1,6,7,337,43,2018,10
2018-10-01 00:00:00,McDowell County,8,19,308,327,38621,2398,1,0,2,2,190,6,2018,10
2018-10-01 00:00:00,Northampton County,,1,83,84,16225,1181,,0,1,1,-19,-7,2018,10
2018-10-01 00:00:00,Polk County,8,12,346,358,17956,1630,0,0,4,4,48,15,2018,10
2018-10-01 00:00:00,Surry County,8,21,518,539,63113,9574,0,1,5,6,110,44,2018,10
2018-10-01 00:00:00,Wake County,1792,1329,20276,21605,753395,32866,109,28,140,168,2689,1699,2018,10
2019-10-01 00:00:00,Alamance County,110,97,1748,1845,129198,6837,4,2,15,17,680,48,2019,10
2019-10-01 00:00:00,Camden County,3,7,111,118,9167,819,0,0,3,3,61,10,2019,10
2019-10-01 00:00:00,Cleveland County,22,23,584,607,81473,5078,4,0,2,2,468,39,2019,10
2019-10-01 00:00:00,Franklin County,22,36,644,680,51854,3220,-2,1,10,11,354,31,2019,10
2019-10-01 00:00:00,Harnett County,47,72,1032,1104,92120,5520,2,1,21,22,605,75,2019,10
2019-10-01 00:00:00,Haywood County,40,49,673,722,53371,3979,4,1,11,12,255,-15,2019,10
2019-10-01 00:00:00,Henderson County,87,114,1907,2021,95997,6043,3,-1,14,13,211,23,2019,10
2019-10-01 00:00:00,New Hanover County,247,164,3153,3317,155785,7020,11,-1,-2,-3,810,53,2019,10
2019-10-01 00:00:00,Richmond County,11,8,211,219,35293,1755,2,2,3,5,99,8,2019,10
2019-10-01 00:00:00,Wilkes County,13,12,567,579,62452,4757,1,0,15,15,181,37,2019,10
2019-08-01 00:00:00,Chatham County,233,158,2050,2208,63520,4157,4,2,7,9,243,20,2019,08
2019-08-01 00:00:00,Chowan County,6,4,131,135,11357,956,0,0,3,3,3,4,2019,08
2019-08-01 00:00:00,Cleveland County,18,24,578,602,81138,5001,-1,-1,3,2,261,28,2019,08
2019-08-01 00:00:00,Graham County,,2,44,46,6936,900,,0,1,1,31,6,2019,08
2019-08-01 00:00:00,Granville County,27,32,520,552,48314,2535,1,-1,2,1,228,2,2019,08
2019-08-01 00:00:00,Hertford County,1,2,85,87,16947,1378,0,0,2,2,27,1,2019,08
2019-08-01 00:00:00,Lee County,27,26,626,652,46804,2701,4,-1,-3,-4,6,4,2019,08
2019-08-01 00:00:00,Lenoir County,13,16,313,329,42437,3170,1,1,6,7,143,41,2019,08
2019-08-01 00:00:00,Randolph County,32,63,1138,1201,121474,9202,2,-3,7,4,198,9,2019,08
2019-08-01 00:00:00,Scotland County,2,4,177,181,24379,879,0,0,8,8,22,14,2019,08
2019-12-01 00:00:00,Harnett County,47,69,1046,1115,92375,5531,1,-2,6,4,262,12,2019,12
2019-12-01 00:00:00,Hoke County,11,20,382,402,37784,2033,3,2,3,5,-14,13,2019,12
2019-12-01 00:00:00,Jackson County,14,31,432,463,29796,2544,-1,1,0,1,86,15,2019,12
2019-12-01 00:00:00,Lincoln County,54,63,794,857,72737,5206,2,-2,20,18,289,24,2019,12
2019-12-01 00:00:00,Scotland County,2,7,178,185,24243,898,0,1,5,6,-18,-1,2019,12
2019-12-01 00:00:00,Stokes County,7,15,367,382,44228,3153,0,-1,-1,-2,61,9,2019,12
2019-12-01 00:00:00,Surry County,20,24,561,585,66231,10206,1,1,-1,0,71,32,2019,12
2019-12-01 00:00:00,Warren County,11,10,114,124,16628,925,0,0,2,2,6,12,2019,12
2019-12-01 00:00:00,Wayne County,22,34,785,819,90032,4944,2,-2,16,14,96,30,2019,12
2019-12-01 00:00:00,Wilkes County,12,13,579,592,62435,4787,0,1,2,3,121,23,2019,12
2020-09-01 00:00:00,Bertie County,1,3,85,88,16011,1204,0,0,-1,-1,31,3,2020,09
2020-09-01 00:00:00,Harnett County,69,67,1055,1122,92054,5725,4,-2,16,14,169,72,2020,09
2020-09-01 00:00:00,Hoke County,17,18,353,371,37601,2108,2,-1,-8,-9,131,57,2020,09
2020-09-01 00:00:00,Northampton County,2,,104,104,16590,1315,0,,2,2,34,6,2020,09
2020-09-01 00:00:00,Pamlico County,7,11,128,139,10702,889,0,0,3,3,60,15,2020,09
2020-09-01 00:00:00,Randolph County,39,64,1159,1223,119230,8886,-3,0,12,12,-27,78,2020,09
2020-09-01 00:00:00,Richmond County,14,8,229,237,34267,1768,0,1,0,1,33,28,2020,09
2020-09-01 00:00:00,Wake County,3991,1769,21997,23766,753336,33120,110,-7,163,156,1100,125,2020,09
2020-09-01 00:00:00,Washington County,1,3,53,56,9097,633,0,0,-3,-3,9,14,2020,09
2019-11-01 00:00:00,Alexander County,8,22,299,321,33995,2712,0,0,-1,-1,-114,9,2019,11
2019-11-01 00:00:00,Buncombe County,522,459,6176,6635,199233,12365,16,4,16,20,-731,11,2019,11
2019-11-01 00:00:00,Camden County,3,7,114,121,9145,816,0,0,3,3,-22,-3,2019,11
2019-11-01 00:00:00,Caswell County,2,6,160,166,20905,1277,0,0,2,2,-89,-2,2019,11
2019-11-01 00:00:00,Chatham County,250,159,2048,2207,63667,4157,-4,-2,-5,-7,-63,-29,2019,11
2019-11-01 00:00:00,Hoke County,8,18,379,397,37798,2020,-1,0,-3,-3,-93,21,2019,11
2019-11-01 00:00:00,Montgomery County,8,9,200,209,22934,1629,0,0,1,1,-67,0,2019,11
2019-11-01 00:00:00,Pitt County,80,72,1575,1647,111238,5155,1,0,-2,-2,-161,-12,2019,11
2019-11-01 00:00:00,Sampson County,8,11,282,293,53444,4421,0,0,-3,-3,-53,-9,2019,11
2020-07-01 00:00:00,Bladen County,7,4,153,157,26536,1853,0,0,-2,-2,115,11,2020,07
2020-07-01 00:00:00,Brunswick County,122,109,1985,2094,114899,4990,6,5,19,24,516,20,2020,07
2020-07-01 00:00:00,Caswell County,2,7,161,168,20708,1310,0,1,2,3,37,7,2020,07
2020-07-01 00:00:00,Chowan County,9,3,114,117,11427,921,0,0,0,0,5,-8,2020,07
2020-07-01 00:00:00,Franklin County,35,44,669,713,52293,3297,3,1,18,19,211,28,2020,07
2020-07-01 00:00:00,Henderson County,97,115,1940,2055,94282,5987,1,5,10,15,22,13,2020,07
2020-07-01 00:00:00,Richmond County,14,8,223,231,34324,1724,2,0,9,9,64,-10,2020,07
2020-07-01 00:00:00,Scotland County,5,6,162,168,23908,915,0,0,2,2,-60,11,2020,07
2020-07-01 00:00:00,Wilson County,25,22,509,531,60872,4024,1,1,9,10,284,110,2020,07
2018-09-01 00:00:00,Alamance County,68,81,1612,1693,123160,6511,,,,,,,2018,09
2018-09-01 00:00:00,Alexander County,5,14,277,291,33184,2475,,,,,,,2018,09
2018-09-01 00:00:00,Avery County,8,4,108,112,15149,1514,,,,,,,2018,09
2018-09-01 00:00:00,Craven County,24,29,1003,1032,73537,3420,,,,,,,2018,09
2018-09-01 00:00:00,Franklin County,10,23,540,563,49021,2969,,,,,,,2018,09
2018-09-01 00:00:00,Macon County,15,29,343,372,30847,2489,,,,,,,2018,09
2018-09-01 00:00:00,McDowell County,7,19,306,325,38431,2392,,,,,,,2018,09
2018-09-01 00:00:00,Montgomery County,2,9,172,181,22008,1521,,,,,,,2018,09
2018-09-01 00:00:00,Orange County,335,331,4724,5055,88608,3677,,,,,,,2018,09
2018-09-01 00:00:00,Pender County,9,26,600,626,47683,2982,,,,,,,2018,09
2018-09-01 00:00:00,Tyrrell County,1,1,26,27,2669,270,,,,,,,2018,09
2018-09-01 00:00:00,Warren County,6,7,109,116,16217,891,,,,,,,2018,09
2019-09-01 00:00:00,Alamance County,106,95,1733,1828,128518,6789,7,2,0,2,-213,28,2019,09
2019-09-01 00:00:00,Beaufort County,16,14,442,456,39406,3095,0,-1,-10,-11,-152,-1,2019,09
2019-09-01 00:00:00,Bertie County,1,2,85,87,15887,1215,0,0,0,0,-35,-2,2019,09
2019-09-01 00:00:00,Bladen County,3,3,170,173,27033,1881,0,0,2,2,-164,3,2019,09
2019-09-01 00:00:00,Carteret County,53,41,784,825,58334,3826,3,0,-17,-17,-203,10,2019,09
2019-09-01 00:00:00,Catawba County,81,97,1552,1649,136252,9399,3,1,-8,-7,30,16,2019,09
2019-09-01 00:00:00,Craven County,33,53,1077,1130,77107,3675,1,-2,11,9,-387,20,2019,09
2019-09-01 00:00:00,Davidson County,36,78,1228,1306,138936,18981,1,1,-4,-3,140,75,2019,09
2019-09-01 00:00:00,Gaston County,112,98,1702,1800,160027,8035,4,-3,-2,-5,-429,119,2019,09
2019-09-01 00:00:00,Henderson County,84,115,1893,2008,95786,6020,5,-2,0,-2,-127,18,2019,09
2019-09-01 00:00:00,Hyde County,5,,21,21,3668,499,1,,0,0,-14,-4,2019,09
2019-09-01 00:00:00,Jackson County,14,30,412,442,29759,2532,0,-1,5,4,-89,7,2019,09
2019-09-01 00:00:00,New Hanover County,236,165,3155,3320,154975,6967,4,-1,-3,-4,-647,57,2019,09
2019-09-01 00:00:00,Pitt County,73,74,1568,1642,110711,5120,3,0,18,18,-13,5,2019,09
2019-09-01 00:00:00,Randolph County,33,65,1146,1211,121293,9227,1,2,8,10,-181,25,2019,09
2019-09-01 00:00:00,Rockingham County,16,37,602,639,77661,4751,3,0,2,2,-131,0,2019,09
2019-09-01 00:00:00,Stokes County,6,15,359,374,44030,3110,0,1,3,4,-32,-14,2019,09
2019-09-01 00:00:00,Surry County,16,23,554,577,65977,10048,0,0,4,4,12,164,2019,09
2019-09-01 00:00:00,Swain County,3,7,153,160,13657,1356,-1,0,1,1,-60,1,2019,09
2019-09-01 00:00:00,Wake County,3007,1699,21798,23497,779146,32788,123,16,99,115,-621,-34,2019,09
2019-09-01 00:00:00,Wilkes County,12,12,552,564,62271,4720,0,-1,11,10,-20,24,2019,09
2021-12-31 00:00:00,Clay County,13,17,190,207,10537,902,0,0,0,0,-6,1,2021,12
2021-12-31 00:00:00,Dare County,83,57,652,709,35342,2733,7,-1,12,11,1,1,2021,12
2021-12-31 00:00:00,Davidson County,144,95,1632,1727,141285,20474,7,1,20,21,212,40,2021,12
2021-12-31 00:00:00,Gaston County,276,145,2039,2184,163089,9222,19,5,29,34,219,34,2021,12
2021-12-31 00:00:00,Graham County,3,4,55,59,6987,781,1,-1,2,1,47,-5,2021,12
2021-12-31 00:00:00,Guilford County,1024,487,8113,8600,362400,20793,46,8,95,103,304,53,2021,12
2021-12-31 00:00:00,Hertford County,7,4,108,112,17241,1397,0,-1,3,2,-34,2,2021,12
2021-12-31 00:00:00,Iredell County,457,211,2407,2618,153601,10854,36,4,20,24,296,24,2021,12
2021-12-31 00:00:00,Madison County,31,20,350,370,20989,2044,1,-1,2,1,-21,5,2021,12
2021-12-31 00:00:00,Person County,27,17,399,416,37576,2515,5,1,8,9,70,-3,2021,12
2021-12-31 00:00:00,Pitt County,187,121,1843,1964,115809,5638,12,3,12,15,-112,4,2021,12
2021-12-31 00:00:00,Richmond County,17,10,288,298,35024,1924,0,1,2,3,-39,4,2021,12
2021-12-31 00:00:00,Watauga County,124,64,759,823,35908,3037,8,3,10,13,90,14,2021,12
2021-12-31 00:00:00,Wilkes County,30,22,709,731,63340,5046,3,-1,6,5,-21,28,2021,12
2021-04-30 00:00:00,Ashe County,13,14,245,259,25546,2576,-2,1,8,9,162,29,2021,04
2021-04-30 00:00:00,Buncombe County,817,540,6669,7209,199646,12521,39,25,66,91,1085,63,2021,04
2021-04-30 00:00:00,Cabarrus County,390,175,2514,2689,162669,9369,22,10,46,56,682,82,2021,04
2021-04-30 00:00:00,Currituck County,30,14,312,326,25411,2424,3,2,1,3,227,16,2021,04
2021-04-30 00:00:00,Davie County,44,22,529,551,39622,3245,4,1,16,17,203,3,2021,04
2021-04-30 00:00:00,Duplin County,13,13,285,298,45394,3992,2,0,11,11,218,21,2021,04
2021-04-30 00:00:00,Durham County,1101,570,7841,8411,198790,6335,40,14,146,160,1499,80,2021,04
2021-04-30 00:00:00,Forsyth County,433,283,5151,5434,271488,14112,21,3,65,68,1711,106,2021,04
2021-04-30 00:00:00,Halifax County,19,8,305,313,43460,2102,2,1,4,5,166,21,2021,04
2021-04-30 00:00:00,Martin County,2,4,136,140,19381,1153,0,1,3,4,98,1,2021,04
2021-04-30 00:00:00,Mecklenburg County,3058,1259,14903,16162,720726,34311,144,53,246,299,3928,227,2021,04
2021-04-30 00:00:00,Onslow County,102,101,1769,1870,128945,7324,11,5,48,53,887,31,2021,04
2021-04-30 00:00:00,Robeson County,21,18,571,589,92074,4806,0,2,3,5,860,13,2021,04
2021-04-30 00:00:00,Sampson County,11,13,317,330,54088,4693,2,1,12,13,267,2,2021,04
2021-04-30 00:00:00,Stanly County,24,35,408,443,54154,4632,2,1,2,3,355,23,2021,04
2021-04-30 00:00:00,Transylvania County,56,34,617,651,27261,2223,1,4,3,7,43,21,2021,04
2021-04-30 00:00:00,Warren County,14,13,130,143,16855,1052,0,1,4,5,124,5,2021,04
2021-04-30 00:00:00,Yancey County,11,18,255,273,18222,1655,3,0,4,4,237,6,2021,04
2021-08-31 00:00:00,Ashe County,15,14,273,287,25688,2567,0,-1,6,5,56,30,2021,08
2021-08-31 00:00:00,Camden County,8,11,144,155,9603,929,0,1,-1,0,27,6,2021,08
2021-08-31 00:00:00,Currituck County,38,19,361,380,25772,2470,1,2,17,19,44,4,2021,08
2021-08-31 00:00:00,Hertford County,5,5,101,106,17299,1390,1,0,2,2,-18,3,2021,08
2021-08-31 00:00:00,Jackson County,36,50,492,542,30259,2711,3,1,12,13,-20,21,2021,08
2021-08-31 00:00:00,Lee County,63,52,759,811,47292,2982,-4,2,8,10,-54,1,2021,08
2021-08-31 00:00:00,Mitchell County,12,8,145,153,14774,1170,0,0,4,4,39,4,2021,08
2021-08-31 00:00:00,Pamlico County,13,16,159,175,11048,932,1,1,0,1,39,-5,2021,08
2021-08-31 00:00:00,Pasquotank County,17,31,369,400,30370,1981,1,3,2,5,-59,14,2021,08
2021-08-31 00:00:00,Wake County,5769,2254,25079,27333,783934,35113,115,77,269,346,700,88,2021,08
2021-08-31 00:00:00,Wayne County,63,42,896,938,92376,5003,4,2,10,12,-105,-8,2021,08
2021-08-31 00:00:00,Wilson County,45,26,577,603,62056,4178,1,1,18,19,-250,-54,2021,08
2020-02-29 00:00:00,Ashe County,8,14,217,231,25637,2450,0,1,4,5,67,-26,2020,02
2020-02-29 00:00:00,Caldwell County,26,35,606,641,71455,4804,0,0,6,6,134,-47,2020,02
2020-02-29 00:00:00,Gates County,4,5,70,75,10060,812,0,0,3,3,30,-1,2020,02
2020-02-29 00:00:00,Lincoln County,62,62,797,859,73435,5249,1,1,2,3,93,14,2020,02
2020-02-29 00:00:00,Nash County,25,28,607,635,77192,5271,0,-2,-1,-3,4,12,2020,02
2020-02-29 00:00:00,Pamlico County,7,8,130,138,10803,882,2,0,1,1,3,-2,2020,02
2020-02-29 00:00:00,Robeson County,10,10,527,537,89549,4494,1,0,8,8,213,-12,2020,02
2020-02-29 00:00:00,Rockingham County,18,42,611,653,78524,4809,1,0,-4,-4,143,9,2020,02
2020-02-29 00:00:00,Scotland County,1,7,171,178,24334,911,-1,0,-5,-5,21,-4,2020,02
2020-02-29 00:00:00,Vance County,14,12,252,264,34987,1712,0,1,5,6,84,15,2020,02
2020-02-29 00:00:00,Wake County,3556,1804,22305,24109,789478,33562,12,3,81,84,1167,67,2020,02
2021-06-30 00:00:00,Caswell County,7,10,206,216,21285,1450,1,-1,6,5,29,12,2021,06
2021-06-30 00:00:00,Columbus County,5,10,272,282,43278,3016,-1,0,-1,-1,-116,9,2021,06
2021-06-30 00:00:00,Davidson County,104,89,1483,1572,141492,19903,11,3,32,35,87,216,2021,06
2021-06-30 00:00:00,Davie County,48,30,542,572,39665,3251,0,5,6,11,70,-21,2021,06
2021-06-30 00:00:00,Haywood County,67,57,763,820,54605,4286,4,7,2,9,137,0,2021,06
2021-06-30 00:00:00,Henderson County,173,141,2154,2295,96645,6308,14,7,36,43,276,29,2021,06
2021-06-30 00:00:00,Pasquotank County,17,26,358,384,30442,1958,0,1,8,9,28,19,2021,06
2021-06-30 00:00:00,Richmond County,17,8,267,275,35352,1892,-1,0,3,3,51,25,2021,06
2021-06-30 00:00:00,Surry County,40,36,617,653,67405,9996,2,1,2,3,50,97,2021,06
2021-06-30 00:00:00,Vance County,21,15,318,333,35304,1814,2,3,4,7,-33,40,2021,06
2021-06-30 00:00:00,Warren County,16,16,135,151,16874,1057,1,1,0,1,-28,1,2021,06
2021-10-31 00:00:00,Avery County,15,4,161,165,15968,1687,0,0,5,5,-44,10,2021,10
2021-10-31 00:00:00,Bladen County,11,4,179,183,27476,2079,2,0,2,2,10,7,2021,10
2021-10-31 00:00:00,Clay County,12,16,192,208,10556,894,1,0,7,7,23,16,2021,10
2021-10-31 00:00:00,Gates County,6,5,85,90,9933,846,0,1,0,1,17,-9,2021,10
2021-10-31 00:00:00,Graham County,2,5,51,56,6984,783,0,0,1,1,-8,-5,2021,10
2021-10-31 00:00:00,Jackson County,39,46,502,548,30106,2690,3,-3,1,-2,-30,8,2021,10
2021-10-31 00:00:00,Lenoir County,31,22,388,410,43175,3324,3,3,1,4,158,11,2021,10
2021-10-31 00:00:00,Madison County,31,20,349,369,21019,2033,-1,0,3,3,-11,3,2021,10
2021-10-31 00:00:00,Pasquotank County,21,32,380,412,30539,2007,2,1,10,11,108,19,2021,10
2021-10-31 00:00:00,Rockingham County,45,42,718,760,79407,5003,5,0,4,4,-66,-7,2021,10
2021-10-31 00:00:00,Wilson County,47,24,590,614,62272,4269,2,-1,3,2,32,26,2021,10
2018-12-31 00:00:00,Durham County,514,397,6510,6907,191582,5576,43,10,60,70,-18,5,2018,12
2018-12-31 00:00:00,Gates County,2,3,64,67,9874,762,0,0,-1,-1,-33,-7,2018,12
2018-12-31 00:00:00,Lincoln County,30,59,738,797,69821,4846,0,3,5,8,8,-4,2018,12
2018-12-31 00:00:00,Macon County,16,30,369,399,31527,2510,0,-1,11,10,199,4,2018,12
2018-12-31 00:00:00,Mecklenburg County,1076,959,13630,14589,689655,30038,76,27,27,54,1956,100,2018,12
2018-12-31 00:00:00,New Hanover County,162,132,3018,3150,150329,6570,12,2,19,21,203,59,2018,12
2018-12-31 00:00:00,Pender County,10,32,611,643,48272,3068,1,1,6,7,-25,14,2018,12
2018-12-31 00:00:00,Pitt County,55,60,1480,1540,105181,4880,6,4,-8,-4,397,21,2018,12
2018-12-31 00:00:00,Swain County,3,6,153,159,13642,1253,0,1,-3,-2,101,3,2018,12
2018-12-31 00:00:00,Warren County,8,9,111,120,16193,887,0,1,2,3,-27,-8,2018,12
2021-11-30 00:00:00,Columbus County,11,9,281,290,43217,3107,1,0,-2,-2,-61,28,2021,11
2021-11-30 00:00:00,Gates County,6,5,86,91,9945,855,0,0,1,1,12,9,2021,11
2021-11-30 00:00:00,Greene County,5,3,122,125,15056,1254,-1,0,0,0,-11,3,2021,11
2021-11-30 00:00:00,Harnett County,148,114,1320,1434,96825,6185,7,4,24,28,-170,7,2021,11
2021-11-30 00:00:00,Henderson County,216,165,2243,2408,96466,6387,6,1,22,23,-212,-3,2021,11
2021-11-30 00:00:00,Hyde County,3,3,26,29,3579,503,0,0,1,1,-37,-6,2021,11
2021-11-30 00:00:00,Pender County,68,57,852,909,51991,3858,-2,0,22,22,-67,-3,2021,11
2021-11-30 00:00:00,Randolph County,78,79,1356,1435,122589,9759,1,0,7,7,-200,9,2021,11
2021-11-30 00:00:00,Scotland County,11,8,215,223,24812,1022,0,1,3,4,-146,-3,2021,11
2021-11-30 00:00:00,Surry County,44,37,629,666,67497,10259,-3,1,-2,-1,-33,25,2021,11
2021-07-31 00:00:00,Bertie County,2,5,92,97,16375,1220,0,1,2,3,-5,-12,2021,07
2021-07-31 00:00:00,Greene County,5,4,123,127,15171,1194,0,0,-1,-1,-11,2,2021,07
2021-07-31 00:00:00,Hoke County,29,21,462,483,39684,2292,0,1,28,29,-68,18,2021,07
2021-07-31 00:00:00,Martin County,1,5,132,137,19357,1203,0,1,1,2,67,33,2021,07
2021-07-31 00:00:00,McDowell County,37,27,398,425,40309,2724,5,1,-1,0,43,6,2021,07
2021-07-31 00:00:00,New Hanover County,531,240,3620,3860,158729,7457,32,8,49,57,-41,70,2021,07
2021-07-31 00:00:00,Pamlico County,12,15,159,174,11009,937,1,1,6,7,7,-13,2021,07
2021-07-31 00:00:00,Surry County,43,37,618,655,67366,10025,3,1,1,2,-45,29,2021,07
2021-07-31 00:00:00,Wilkes County,27,17,666,683,63274,4956,2,0,6,6,-8,0,2021,07
2021-07-31 00:00:00,Wilson County,44,25,559,584,62306,4232,4,-3,6,3,-30,60,2021,07
2021-09-30 00:00:00,Alexander County,21,21,320,341,34522,2804,1,0,-1,-1,-20,-23,2021,09
2021-09-30 00:00:00,Davidson County,124,88,1580,1668,141354,20371,8,-5,30,25,-148,32,2021,09
2021-09-30 00:00:00,Graham County,2,5,50,55,6992,788,1,0,-2,-2,-24,4,2021,09
2021-09-30 00:00:00,Guilford County,933,472,7893,8365,363089,20758,50,-3,28,25,-948,-14,2021,09
2021-09-30 00:00:00,Harnett County,137,113,1274,1387,96768,6185,10,2,-5,-3,20,55,2021,09
2021-09-30 00:00:00,Pitt County,158,105,1799,1904,116014,5539,1,-1,15,14,123,45,2021,09
2021-09-30 00:00:00,Rockingham County,40,42,714,756,79473,5010,2,0,1,1,-40,21,2021,09
2021-09-30 00:00:00,Swain County,10,9,170,179,13696,1444,0,0,5,5,52,21,2021,09
2021-09-30 00:00:00,Wake County,6012,2313,25320,27633,782965,35286,243,59,241,300,-969,173,2021,09
2020-01-31 00:00:00,Beaufort County,18,13,458,471,39627,3131,1,0,4,4,189,42,2020,01
2020-01-31 00:00:00,Chowan County,9,3,128,131,11472,953,0,0,-3,-3,71,7,2020,01
2020-01-31 00:00:00,Edgecombe County,8,8,222,230,36343,1627,0,0,3,3,256,-12,2020,01
2020-01-31 00:00:00,Lee County,29,30,650,680,47154,2757,1,1,1,2,397,2,2020,01
2020-01-31 00:00:00,Mecklenburg County,1907,1154,14819,15973,736875,32254,81,15,87,102,7041,399,2020,01
2020-01-31 00:00:00,Wake County,3544,1801,22224,24025,788311,33495,234,26,224,250,6391,122,2020,01
2020-01-31 00:00:00,Washington County,1,2,51,53,9227,650,,0,-3,-3,64,2,2020,01
2020-01-31 00:00:00,Yancey County,7,17,226,243,17903,1604,0,0,2,2,79,17,2020,01
2020-04-01 00:00:00,Alexander County,9,24,300,324,33755,2692,1,0,-2,-2,-536,-22,2020,04
2020-04-01 00:00:00,Cherokee County,7,17,207,224,24985,1887,-1,-3,-2,-5,-323,2,2020,04
